filepath,line_number,string_content,category,surrounding_code
lib\l10n\app_localizations.dart,1220,Cancelled,INTERNAL,/// **'Cancelled'**
lib\l10n\app_localizations.dart,1226,Esporta PDF,UI_VISIBLE,/// **'Esporta PDF'**
lib\l10n\app_localizations.dart,1232,Supervisor Dashboard,UI_VISIBLE,/// **'Supervisor Dashboard'**
lib\l10n\app_localizations.dart,1238,Production,INTERNAL,/// **'Production'**
lib\l10n\app_localizations.dart,1244,Alerts,INTERNAL,/// **'Alerts'**
lib\l10n\app_localizations.dart,1250,Operators,INTERNAL,/// **'Operators'**
lib\l10n\app_localizations.dart,1256,Avg Time,UI_VISIBLE,/// **'Avg Time'**
lib\l10n\app_localizations.dart,1262,Reset,INTERNAL,/// **'Reset'**
lib\l10n\app_localizations.dart,1268,No active OF,UI_VISIBLE,/// **'No active OF'**
lib\l10n\app_localizations.dart,1274,Supervisor and admin access only,UI_VISIBLE,/// **'Supervisor and admin access only'**
lib\l10n\app_localizations.dart,1280,Priorities updated,UI_VISIBLE,/// **'Priorities updated'**
lib\l10n\app_localizations.dart,1286,Assign an operator for zone: {zone},UI_VISIBLE,/// **'Assign an operator for zone: {zone}'**
lib\l10n\app_localizations.dart,1292,Calculating...,UI_VISIBLE,/// **'Calculating...'**
lib\l10n\app_localizations.dart,1298,Zone,INTERNAL,/// **'Zone'**
lib\l10n\app_localizations.dart,1304,Workload: {w},UI_VISIBLE,/// **'Workload: {w}'**
lib\l10n\app_localizations.dart,1310,Error,INTERNAL,/// **'Error'**
lib\l10n\app_localizations.dart,1325,en,KEYS,"<String>['en', 'fr'].contains(loc"
lib\l10n\app_localizations.dart,1325,fr,KEYS,"<String>['en', 'fr'].contains(locale.la"
lib\l10n\app_localizations.dart,1334,en,KEYS,case 'en':
lib\l10n\app_localizations.dart,1336,fr,KEYS,case 'fr':
lib\l10n\app_localizations.dart,1341,"AppLocalizations.delegate failed to load unsupported locale ""$locale"". This is likely ",UI_VISIBLE,"'AppLocalizations.delegate failed to load unsupported locale ""$locale"". This is likely '"
lib\l10n\app_localizations.dart,1342,an issue with the localizations generation tool. Please file an issue ,UI_VISIBLE,'an issue with the localizations generation tool. Please file an issue '
lib\l10n\app_localizations.dart,1343,on GitHub with a reproducible sample app and the gen-l10n configuration ,UI_VISIBLE,'on GitHub with a reproducible sample app and the gen-l10n configuration '
lib\l10n\app_localizations.dart,1344,that was used.,UI_VISIBLE,'that was used.');
lib\l10n\app_localizations_en.dart,9,en,KEYS,En([String locale = 'en']) : super(locale);
lib\l10n\app_localizations_en.dart,12,CareLog MVP,UI_VISIBLE,ing get appTitle => 'CareLog MVP';
lib\l10n\app_localizations_en.dart,16,Welcome to CareLog MVP. This application is in initial setup.,UI_VISIBLE,'Welcome to CareLog MVP. This application is in initial setup.';
lib\l10n\app_localizations_en.dart,19,CareLog - Dashboard,UI_VISIBLE,et homeDashboard => 'CareLog - Dashboard';
lib\l10n\app_localizations_en.dart,22,Login,INTERNAL,g get loginTitle => 'Login';
lib\l10n\app_localizations_en.dart,25,Please enter your email,UI_VISIBLE,g get enterEmail => 'Please enter your email';
lib\l10n\app_localizations_en.dart,28,Please enter a valid email,UI_VISIBLE,enterValidEmail => 'Please enter a valid email';
lib\l10n\app_localizations_en.dart,31,Please enter your password,UI_VISIBLE,et enterPassword => 'Please enter your password';
lib\l10n\app_localizations_en.dart,34,Password must be at least 6 characters,UI_VISIBLE,passwordMinChars => 'Password must be at least 6 characters';
lib\l10n\app_localizations_en.dart,37,Sign in,UI_VISIBLE,tring get signIn => 'Sign in';
lib\l10n\app_localizations_en.dart,40,Sign up,UI_VISIBLE,tring get signUp => 'Sign up';
lib\l10n\app_localizations_en.dart,43,Forgot password?,UI_VISIBLE,t forgotPassword => 'Forgot password?';
lib\l10n\app_localizations_en.dart,46,Email sent!,UI_VISIBLE,etEmailSentTitle => 'Email sent!';
lib\l10n\app_localizations_en.dart,50,We have sent an email to $email with instructions to reset your password.,UI_VISIBLE,return 'We have sent an email to $email with instructions to reset your password.';
lib\l10n\app_localizations_en.dart,55,Also check your spam folder if you don\'t see the email.,UI_VISIBLE,'Also check your spam folder if you don\'t see the email.';
lib\l10n\app_localizations_en.dart,58,Reset Password,UI_VISIBLE,setPasswordTitle => 'Reset Password';
lib\l10n\app_localizations_en.dart,62,Enter your email address and we\'ll send you instructions to reset your password.,UI_VISIBLE,'Enter your email address and we\'ll send you instructions to reset your password.';
lib\l10n\app_localizations_en.dart,65,Send reset email,UI_VISIBLE,t sendResetEmail => 'Send reset email';
lib\l10n\app_localizations_en.dart,68,Back to login,UI_VISIBLE,get backToLogin => 'Back to login';
lib\l10n\app_localizations_en.dart,71,Send again,UI_VISIBLE,ng get sendAgain => 'Send again';
lib\l10n\app_localizations_en.dart,74,Access Denied,UI_VISIBLE,ccessDeniedTitle => 'Access Denied';
lib\l10n\app_localizations_en.dart,77,Admin access only,UI_VISIBLE,essDeniedMessage => 'Admin access only';
lib\l10n\app_localizations_en.dart,80,Admin Dashboard,UI_VISIBLE,inDashboardTitle => 'Admin Dashboard';
lib\l10n\app_localizations_en.dart,83,Read-only mode updated successfully,UI_VISIBLE,lyUpdatedSuccess => 'Read-only mode updated successfully';
lib\l10n\app_localizations_en.dart,87,✅ Simulation activated: Budget exceeded - System in read-only,UI_VISIBLE,'✅ Simulation activated: Budget exceeded - System in read-only';
lib\l10n\app_localizations_en.dart,91,❌ Simulation error: $error,UI_VISIBLE,return '❌ Simulation error: $error';
lib\l10n\app_localizations_en.dart,96,✅ Simulation deactivated: System restored,UI_VISIBLE,'✅ Simulation deactivated: System restored';
lib\l10n\app_localizations_en.dart,100,❌ Reset error: $error,UI_VISIBLE,return '❌ Reset error: $error';
lib\l10n\app_localizations_en.dart,104,✅ Forced maintenance mode activated,UI_VISIBLE,intenanceSuccess => '✅ Forced maintenance mode activated';
lib\l10n\app_localizations_en.dart,108,❌ Error: $error,UI_VISIBLE,return '❌ Error: $error';
lib\l10n\app_localizations_en.dart,112,System Operational,UI_VISIBLE,stemStatusNormal => 'System Operational';
lib\l10n\app_localizations_en.dart,115,System in Maintenance Mode,UI_VISIBLE,tatusMaintenance => 'System in Maintenance Mode';
lib\l10n\app_localizations_en.dart,119,Message: $message,UI_VISIBLE,return 'Message: $message';
lib\l10n\app_localizations_en.dart,124,Last updated: $datetime,UI_VISIBLE,return 'Last updated: $datetime';
lib\l10n\app_localizations_en.dart,128,Admin Controls,UI_VISIBLE,minControlsTitle => 'Admin Controls';
lib\l10n\app_localizations_en.dart,131,Toggle Read-Only,UI_VISIBLE,oggleButtonLabel => 'Toggle Read-Only';
lib\l10n\app_localizations_en.dart,135,Note: This button calls the Cloud Function to reset read-only mode.,UI_VISIBLE,'Note: This button calls the Cloud Function to reset read-only mode.';
lib\l10n\app_localizations_en.dart,138,System Statistics,UI_VISIBLE,systemStatsTitle => 'System Statistics';
lib\l10n\app_localizations_en.dart,141,System Status,UI_VISIBLE,ystemStatusLabel => 'System Status';
lib\l10n\app_localizations_en.dart,144,Mode,INTERNAL,ng get modeLabel => 'Mode';
lib\l10n\app_localizations_en.dart,147,Simulation Budget,UI_VISIBLE,t simulatedLabel => 'Simulation Budget';
lib\l10n\app_localizations_en.dart,150,Forced Maintenance,UI_VISIBLE,get forcedLabel => 'Forced Maintenance';
lib\l10n\app_localizations_en.dart,153,Normal,INTERNAL,get normalLabel => 'Normal';
lib\l10n\app_localizations_en.dart,156,Cloud Functions,UI_VISIBLE,udFunctionsLabel => 'Cloud Functions';
lib\l10n\app_localizations_en.dart,159,To Deploy,UI_VISIBLE,FunctionsPending => 'To Deploy';
lib\l10n\app_localizations_en.dart,162,Budget Alert,UI_VISIBLE,budgetAlertLabel => 'Budget Alert';
lib\l10n\app_localizations_en.dart,165,Simulation Active,UI_VISIBLE,SimulationActive => 'Simulation Active';
lib\l10n\app_localizations_en.dart,168,Security Rules,UI_VISIBLE,curityRulesLabel => 'Security Rules';
lib\l10n\app_localizations_en.dart,171,Active,INTERNAL,urityRulesActive => 'Active';
lib\l10n\app_localizations_en.dart,174,Budget Simulation & Testing,UI_VISIBLE,et testingHeader => 'Budget Simulation & Testing';
lib\l10n\app_localizations_en.dart,178,Tools to test the cost control system without spending real money:,UI_VISIBLE,'Tools to test the cost control system without spending real money:';
lib\l10n\app_localizations_en.dart,182,"1. Click \""Simulate Budget Exceeded\"" to enable read-only\n2. Check home buttons are disabled\n3. Check that maintenance banner appears\n4. Use \""Restore Normal\"" to go back to normal state",UI_VISIBLE,"'1. Click \""Simulate Budget Exceeded\"" to enable read-only\n2. Check home buttons are disabled\n3. Check that maintenance banner appears\n4. Use \""Restore Normal\"" to go back to normal state';"
lib\l10n\app_localizations_en.dart,185,Simulation Controls:,UI_VISIBLE,ionControlsLabel => 'Simulation Controls:';
lib\l10n\app_localizations_en.dart,188,Simulate Budget\nExceeded,UI_VISIBLE,ulateButtonLabel => 'Simulate Budget\nExceeded';
lib\l10n\app_localizations_en.dart,191,Restore\nNormal,INTERNAL,storeButtonLabel => 'Restore\nNormal';
lib\l10n\app_localizations_en.dart,194,Force Maintenance Mode,UI_VISIBLE,aintenanceButton => 'Force Maintenance Mode';
lib\l10n\app_localizations_en.dart,197,System in Simulation,UI_VISIBLE,stemInSimulation => 'System in Simulation';
lib\l10n\app_localizations_en.dart,200,System Normal,UI_VISIBLE,get systemNormal => 'System Normal';
lib\l10n\app_localizations_en.dart,203,Simulate Budget Exceeded,UI_VISIBLE,ulateButtonShort => 'Simulate Budget Exceeded';
lib\l10n\app_localizations_en.dart,206,Restore Normal,UI_VISIBLE,storeButtonShort => 'Restore Normal';
lib\l10n\app_localizations_en.dart,210,System is in maintenance mode. Operation not available.,UI_VISIBLE,'System is in maintenance mode. Operation not available.';
lib\l10n\app_localizations_en.dart,214,Error: $error,UI_VISIBLE,return 'Error: $error';
lib\l10n\app_localizations_en.dart,218,Reports,INTERNAL,alementListTitle => 'Reports';
lib\l10n\app_localizations_en.dart,221,Error: User not logged in,UI_VISIBLE,ementNotLoggedIn => 'Error: User not logged in';
lib\l10n\app_localizations_en.dart,225,Error: $error,UI_VISIBLE,return 'Error: $error';
lib\l10n\app_localizations_en.dart,229,Report created successfully!,UI_VISIBLE,ntCreatedSuccess => 'Report created successfully!';
lib\l10n\app_localizations_en.dart,233,Unexpected error: $error,UI_VISIBLE,return 'Unexpected error: $error';
lib\l10n\app_localizations_en.dart,237,New Report,UI_VISIBLE,ementCreateTitle => 'New Report';
lib\l10n\app_localizations_en.dart,240,Report Type,UI_VISIBLE,alementTypeLabel => 'Report Type';
lib\l10n\app_localizations_en.dart,243,Severity,INTERNAL,entSeverityLabel => 'Severity';
lib\l10n\app_localizations_en.dart,246,Description,INTERNAL,DescriptionLabel => 'Description';
lib\l10n\app_localizations_en.dart,249,Describe the issue in detail...,UI_VISIBLE,tDescriptionHint => 'Describe the issue in detail...';
lib\l10n\app_localizations_en.dart,252,Description is required,UI_VISIBLE,criptionRequired => 'Description is required';
lib\l10n\app_localizations_en.dart,256,Description must be at least 10 characters,UI_VISIBLE,'Description must be at least 10 characters';
lib\l10n\app_localizations_en.dart,259,Creating...,UI_VISIBLE,nalementCreating => 'Creating...';
lib\l10n\app_localizations_en.dart,262,Create Report,UI_VISIBLE,mentCreateButton => 'Create Report';
lib\l10n\app_localizations_en.dart,265,Quality issue,UI_VISIBLE,ype_qualityIssue => 'Quality issue';
lib\l10n\app_localizations_en.dart,268,Machine failure,UI_VISIBLE,e_machineFailure => 'Machine failure';
lib\l10n\app_localizations_en.dart,271,Material issue,UI_VISIBLE,pe_materialIssue => 'Material issue';
lib\l10n\app_localizations_en.dart,274,Process issue,UI_VISIBLE,ype_processIssue => 'Process issue';
lib\l10n\app_localizations_en.dart,277,Other,INTERNAL,lementType_other => 'Other';
lib\l10n\app_localizations_en.dart,280,Low,INTERNAL,get severity_low => 'Low';
lib\l10n\app_localizations_en.dart,283,Medium,INTERNAL,severity_medium => 'Medium';
lib\l10n\app_localizations_en.dart,286,High,INTERNAL,et severity_high => 'High';
lib\l10n\app_localizations_en.dart,289,Critical,INTERNAL,everity_critical => 'Critical';
lib\l10n\app_localizations_en.dart,292,New Production Order,UI_VISIBLE,OrderCreateTitle => 'New Production Order';
lib\l10n\app_localizations_en.dart,295,Client,INTERNAL,get clientLabel => 'Client';
lib\l10n\app_localizations_en.dart,298,Client name...,UI_VISIBLE,g get clientHint => 'Client name...';
lib\l10n\app_localizations_en.dart,301,Client is required,UI_VISIBLE,t clientRequired => 'Client is required';
lib\l10n\app_localizations_en.dart,304,Client name must be at least 2 characters,UI_VISIBLE,clientMinLength => 'Client name must be at least 2 characters';
lib\l10n\app_localizations_en.dart,307,Product,INTERNAL,get productLabel => 'Product';
lib\l10n\app_localizations_en.dart,310,Product name...,UI_VISIBLE,get productHint => 'Product name...';
lib\l10n\app_localizations_en.dart,313,Product is required,UI_VISIBLE,productRequired => 'Product is required';
lib\l10n\app_localizations_en.dart,316,Product name must be at least 2 characters,UI_VISIBLE,productMinLength => 'Product name must be at least 2 characters';
lib\l10n\app_localizations_en.dart,319,Quantity,INTERNAL,et quantityLabel => 'Quantity';
lib\l10n\app_localizations_en.dart,322,Quantity to produce...,UI_VISIBLE,get quantityHint => 'Quantity to produce...';
lib\l10n\app_localizations_en.dart,325,Quantity is required,UI_VISIBLE,quantityRequired => 'Quantity is required';
lib\l10n\app_localizations_en.dart,328,Quantity must be a positive number,UI_VISIBLE,quantityPositive => 'Quantity must be a positive number';
lib\l10n\app_localizations_en.dart,331,"Quantity cannot exceed 10,000",UI_VISIBLE,"get quantityMax => 'Quantity cannot exceed 10,000';"
lib\l10n\app_localizations_en.dart,334,Description (Optional),UI_VISIBLE,ionOptionalLabel => 'Description (Optional)';
lib\l10n\app_localizations_en.dart,337,Enter material description,UI_VISIBLE,descriptionHint => 'Enter material description';
lib\l10n\app_localizations_en.dart,340,Creating...,UI_VISIBLE,ofOrderCreating => 'Creating...';
lib\l10n\app_localizations_en.dart,343,Create Production Order,UI_VISIBLE,rderCreateButton => 'Create Production Order';
lib\l10n\app_localizations_en.dart,346,Production order created successfully!,UI_VISIBLE,erCreatedSuccess => 'Production order created successfully!';
lib\l10n\app_localizations_en.dart,349,Logout,INTERNAL,tring get logout => 'Logout';
lib\l10n\app_localizations_en.dart,352,Admin Dashboard,UI_VISIBLE,DashboardTooltip => 'Admin Dashboard';
lib\l10n\app_localizations_en.dart,355,Quick Actions,UI_VISIBLE,uickActionsTitle => 'Quick Actions';
lib\l10n\app_localizations_en.dart,358,Materials,INTERNAL,t materialsLabel => 'Materials';
lib\l10n\app_localizations_en.dart,361,Reports,INTERNAL,ignalementsLabel => 'Reports';
lib\l10n\app_localizations_en.dart,364,Production Orders,UI_VISIBLE,et ofOrdersLabel => 'Production Orders';
lib\l10n\app_localizations_en.dart,367,Admin Dashboard,UI_VISIBLE,inDashboardShort => 'Admin Dashboard';
lib\l10n\app_localizations_en.dart,370,Material Statistics,UI_VISIBLE,lStatisticsTitle => 'Material Statistics';
lib\l10n\app_localizations_en.dart,373,Materials,INTERNAL,terialsPageTitle => 'Materials';
lib\l10n\app_localizations_en.dart,376,All,INTERNAL,materialsTab_all => 'All';
lib\l10n\app_localizations_en.dart,379,Low Stock,UI_VISIBLE,ialsTab_lowStock => 'Low Stock';
lib\l10n\app_localizations_en.dart,382,Out of Stock,UI_VISIBLE,sTab_outOf_stock => 'Out of Stock';
lib\l10n\app_localizations_en.dart,385,Alerts,INTERNAL,erialsTab_alerts => 'Alerts';
lib\l10n\app_localizations_en.dart,388,Create Material,UI_VISIBLE,ateMaterialTitle => 'Create Material';
lib\l10n\app_localizations_en.dart,391,Material created successfully,UI_VISIBLE,Material_success => 'Material created successfully';
lib\l10n\app_localizations_en.dart,395,Error creating material: $error,UI_VISIBLE,return 'Error creating material: $error';
lib\l10n\app_localizations_en.dart,399,Reference,INTERNAL,t referenceLabel => 'Reference';
lib\l10n\app_localizations_en.dart,402,Enter material reference,UI_VISIBLE,et referenceHint => 'Enter material reference';
lib\l10n\app_localizations_en.dart,405,Name,INTERNAL,ng get nameLabel => 'Name';
lib\l10n\app_localizations_en.dart,408,Enter material name,UI_VISIBLE,ing get nameHint => 'Enter material name';
lib\l10n\app_localizations_en.dart,411,Description,INTERNAL,descriptionLabel => 'Description';
lib\l10n\app_localizations_en.dart,414,Type,INTERNAL,ng get typeLabel => 'Type';
lib\l10n\app_localizations_en.dart,417,Unit of Measure,UI_VISIBLE,itOfMeasureLabel => 'Unit of Measure';
lib\l10n\app_localizations_en.dart,420,Minimum Stock,UI_VISIBLE,inimumStockLabel => 'Minimum Stock';
lib\l10n\app_localizations_en.dart,423,Enter minimum stock level,UI_VISIBLE,minimumStockHint => 'Enter minimum stock level';
lib\l10n\app_localizations_en.dart,426,Maximum Stock,UI_VISIBLE,aximumStockLabel => 'Maximum Stock';
lib\l10n\app_localizations_en.dart,429,Enter maximum stock level,UI_VISIBLE,maximumStockHint => 'Enter maximum stock level';
lib\l10n\app_localizations_en.dart,432,Reorder Point,UI_VISIBLE,eorderPointLabel => 'Reorder Point';
lib\l10n\app_localizations_en.dart,435,Enter reorder point,UI_VISIBLE,reorderPointHint => 'Enter reorder point';
lib\l10n\app_localizations_en.dart,438,Unit Price,UI_VISIBLE,t unitPriceLabel => 'Unit Price';
lib\l10n\app_localizations_en.dart,441,Enter unit price,UI_VISIBLE,et unitPriceHint => 'Enter unit price';
lib\l10n\app_localizations_en.dart,444,Create Material,UI_VISIBLE,teMaterialButton => 'Create Material';
lib\l10n\app_localizations_en.dart,447,Out of Stock,UI_VISIBLE,stockStatus_out => 'Out of Stock';
lib\l10n\app_localizations_en.dart,450,Low Stock,UI_VISIBLE,stockStatus_low => 'Low Stock';
lib\l10n\app_localizations_en.dart,453,In Stock,UI_VISIBLE,t stockStatus_in => 'In Stock';
lib\l10n\app_localizations_en.dart,456,Status,INTERNAL,get statusLabel => 'Status';
lib\l10n\app_localizations_en.dart,460,Reference: $ref,UI_VISIBLE,return 'Reference: $ref';
lib\l10n\app_localizations_en.dart,465,Stock: $stock $uom,UI_VISIBLE,return 'Stock: $stock $uom';
lib\l10n\app_localizations_en.dart,470,$type,INTERNAL,return '$type';
lib\l10n\app_localizations_en.dart,475,$current/$maximum,KEYS,return '$current/$maximum';
lib\l10n\app_localizations_en.dart,479,Total Materials,UI_VISIBLE,s_totalMaterials => 'Total Materials';
lib\l10n\app_localizations_en.dart,482,Active Materials,UI_VISIBLE,_activeMaterials => 'Active Materials';
lib\l10n\app_localizations_en.dart,485,In Stock,UI_VISIBLE,ialStats_inStock => 'In Stock';
lib\l10n\app_localizations_en.dart,488,Low Stock,UI_VISIBLE,alStats_lowStock => 'Low Stock';
lib\l10n\app_localizations_en.dart,491,Out of Stock,UI_VISIBLE,Stats_outOfStock => 'Out of Stock';
lib\l10n\app_localizations_en.dart,494,Expired,INTERNAL,ialStats_expired => 'Expired';
lib\l10n\app_localizations_en.dart,497,Expiring Soon,UI_VISIBLE,ats_expiringSoon => 'Expiring Soon';
lib\l10n\app_localizations_en.dart,500,Total Value,UI_VISIBLE,Stats_totalValue => 'Total Value';
lib\l10n\app_localizations_en.dart,503,Login error,UI_VISIBLE,g get loginError => 'Login error';
lib\l10n\app_localizations_en.dart,507,Login error: $error,UI_VISIBLE,return 'Login error: $error';
lib\l10n\app_localizations_en.dart,511,Sign up error,UI_VISIBLE,get signupError => 'Sign up error';
lib\l10n\app_localizations_en.dart,515,Sign up error: $error,UI_VISIBLE,return 'Sign up error: $error';
lib\l10n\app_localizations_en.dart,519,Consumable,INTERNAL,type_consumable => 'Consumable';
lib\l10n\app_localizations_en.dart,522,Durable,INTERNAL,get type_durable => 'Durable';
lib\l10n\app_localizations_en.dart,525,Service,INTERNAL,get type_service => 'Service';
lib\l10n\app_localizations_en.dart,528,Pieces,INTERNAL,g get uom_pieces => 'Pieces';
lib\l10n\app_localizations_en.dart,531,Kilograms,INTERNAL,tring get uom_kg => 'Kilograms';
lib\l10n\app_localizations_en.dart,534,Liters,INTERNAL,g get uom_liters => 'Liters';
lib\l10n\app_localizations_en.dart,537,Meters,INTERNAL,g get uom_meters => 'Meters';
lib\l10n\app_localizations_en.dart,540,Production Orders,UI_VISIBLE,fOrdersPageTitle => 'Production Orders';
lib\l10n\app_localizations_en.dart,543,Retry,INTERNAL,g get retryLabel => 'Retry';
lib\l10n\app_localizations_en.dart,546,No production orders found,UI_VISIBLE,noOfOrdersFound => 'No production orders found';
lib\l10n\app_localizations_en.dart,550,Order #$id,UI_VISIBLE,return 'Order #$id';
lib\l10n\app_localizations_en.dart,555,Created: $datetime,UI_VISIBLE,return 'Created: $datetime';
lib\l10n\app_localizations_en.dart,560,Updated: $datetime,UI_VISIBLE,return 'Updated: $datetime';
lib\l10n\app_localizations_en.dart,565,Material $id,UI_VISIBLE,return 'Material $id';
lib\l10n\app_localizations_en.dart,569,Material Detail Page - Coming Soon,UI_VISIBLE,DetailComingSoon => 'Material Detail Page - Coming Soon';
lib\l10n\app_localizations_en.dart,573,Order # $id,UI_VISIBLE,return 'Order # $id';
lib\l10n\app_localizations_en.dart,578,Client: $client,UI_VISIBLE,return 'Client: $client';
lib\l10n\app_localizations_en.dart,583,Product: $product,UI_VISIBLE,return 'Product: $product';
lib\l10n\app_localizations_en.dart,588,Quantity: $quantity,UI_VISIBLE,return 'Quantity: $quantity';
lib\l10n\app_localizations_en.dart,593,Description: $description,UI_VISIBLE,return 'Description: $description';
lib\l10n\app_localizations_en.dart,598,Created: $datetime,UI_VISIBLE,return 'Created: $datetime';
lib\l10n\app_localizations_en.dart,603,Updated: $datetime,UI_VISIBLE,return 'Updated: $datetime';
lib\l10n\app_localizations_en.dart,607,Unknown,INTERNAL,erStatus_unknown => 'Unknown';
lib\l10n\app_localizations_en.dart,610,Material Reception,UI_VISIBLE,aterialReception => 'Material Reception';
lib\l10n\app_localizations_en.dart,613,Material Preparation,UI_VISIBLE,erialPreparation => 'Material Preparation';
lib\l10n\app_localizations_en.dart,616,Production - Coupe,UI_VISIBLE,_productionCoupe => 'Production - Coupe';
lib\l10n\app_localizations_en.dart,619,Production - Prod,UI_VISIBLE,s_productionProd => 'Production - Prod';
lib\l10n\app_localizations_en.dart,622,Production - Test,UI_VISIBLE,s_productionTest => 'Production - Test';
lib\l10n\app_localizations_en.dart,625,Control,INTERNAL,erStatus_control => 'Control';
lib\l10n\app_localizations_en.dart,628,Shipment,INTERNAL,rStatus_shipment => 'Shipment';
lib\l10n\app_localizations_en.dart,631,Completed,INTERNAL,Status_completed => 'Completed';
lib\l10n\app_localizations_en.dart,634,Cancelled,INTERNAL,Status_cancelled => 'Cancelled';
lib\l10n\app_localizations_en.dart,637,Esporta PDF,UI_VISIBLE,rtPdfButtonLabel => 'Esporta PDF';
lib\l10n\app_localizations_en.dart,640,Supervisor Dashboard,UI_VISIBLE,orDashboardTitle => 'Supervisor Dashboard';
lib\l10n\app_localizations_en.dart,643,Production,INTERNAL,production_label => 'Production';
lib\l10n\app_localizations_en.dart,646,Alerts,INTERNAL,kpi_alerts_label => 'Alerts';
lib\l10n\app_localizations_en.dart,649,Operators,INTERNAL,_operators_label => 'Operators';
lib\l10n\app_localizations_en.dart,652,Avg Time,UI_VISIBLE,i_avg_time_label => 'Avg Time';
lib\l10n\app_localizations_en.dart,655,Reset,INTERNAL,get filter_reset => 'Reset';
lib\l10n\app_localizations_en.dart,658,No active OF,UI_VISIBLE,g get noActiveOf => 'No active OF';
lib\l10n\app_localizations_en.dart,661,Supervisor and admin access only,UI_VISIBLE,DeniedSupervisor => 'Supervisor and admin access only';
lib\l10n\app_localizations_en.dart,664,Priorities updated,UI_VISIBLE,rioritiesUpdated => 'Priorities updated';
lib\l10n\app_localizations_en.dart,668,Assign an operator for zone: $zone,UI_VISIBLE,return 'Assign an operator for zone: $zone';
lib\l10n\app_localizations_en.dart,672,Calculating...,UI_VISIBLE,ialogCalculating => 'Calculating...';
lib\l10n\app_localizations_en.dart,675,Zone,INTERNAL,ng get zoneLabel => 'Zone';
lib\l10n\app_localizations_en.dart,679,Workload: $w,UI_VISIBLE,return 'Workload: $w';
lib\l10n\app_localizations_en.dart,683,Error,INTERNAL,g get errorLabel => 'Error';
lib\l10n\app_localizations_fr.dart,9,fr,KEYS,Fr([String locale = 'fr']) : super(locale);
lib\l10n\app_localizations_fr.dart,12,CareLog MVP,UI_VISIBLE,ing get appTitle => 'CareLog MVP';
lib\l10n\app_localizations_fr.dart,16,Bienvenue dans CareLog MVP. Cette application est en configuration initiale.,UI_VISIBLE,'Bienvenue dans CareLog MVP. Cette application est en configuration initiale.';
lib\l10n\app_localizations_fr.dart,19,CareLog - Tableau de bord,UI_VISIBLE,et homeDashboard => 'CareLog - Tableau de bord';
lib\l10n\app_localizations_fr.dart,22,Connexion,INTERNAL,g get loginTitle => 'Connexion';
lib\l10n\app_localizations_fr.dart,25,Veuillez entrer votre email,UI_VISIBLE,g get enterEmail => 'Veuillez entrer votre email';
lib\l10n\app_localizations_fr.dart,28,Veuillez entrer un email valide,UI_VISIBLE,enterValidEmail => 'Veuillez entrer un email valide';
lib\l10n\app_localizations_fr.dart,31,Veuillez entrer votre mot de passe,UI_VISIBLE,et enterPassword => 'Veuillez entrer votre mot de passe';
lib\l10n\app_localizations_fr.dart,35,Le mot de passe doit contenir au moins 6 caractères,UI_VISIBLE,'Le mot de passe doit contenir au moins 6 caractères';
lib\l10n\app_localizations_fr.dart,38,Se connecter,UI_VISIBLE,tring get signIn => 'Se connecter';
lib\l10n\app_localizations_fr.dart,41,S\'inscrire,INTERNAL,tring get signUp => 'S\'inscrire';
lib\l10n\app_localizations_fr.dart,44,Mot de passe oublié?,UI_VISIBLE,t forgotPassword => 'Mot de passe oublié?';
lib\l10n\app_localizations_fr.dart,47,Email envoyé!,UI_VISIBLE,etEmailSentTitle => 'Email envoyé!';
lib\l10n\app_localizations_fr.dart,51,Nous avons envoyé un email à $email avec les instructions pour réinitialiser le mot de passe.,UI_VISIBLE,return 'Nous avons envoyé un email à $email avec les instructions pour réinitialiser le mot de passe.';
lib\l10n\app_localizations_fr.dart,56,Vérifiez aussi le dossier spam si vous ne voyez pas l\'email.,UI_VISIBLE,'Vérifiez aussi le dossier spam si vous ne voyez pas l\'email.';
lib\l10n\app_localizations_fr.dart,59,Réinitialiser le mot de passe,UI_VISIBLE,setPasswordTitle => 'Réinitialiser le mot de passe';
lib\l10n\app_localizations_fr.dart,63,Entrez votre adresse email et nous vous enverrons les instructions pour réinitialiser votre mot de passe.,UI_VISIBLE,'Entrez votre adresse email et nous vous enverrons les instructions pour réinitialiser votre mot de passe.';
lib\l10n\app_localizations_fr.dart,66,Envoyer l\'email de réinitialisation,UI_VISIBLE,t sendResetEmail => 'Envoyer l\'email de réinitialisation';
lib\l10n\app_localizations_fr.dart,69,Retour à la connexion,UI_VISIBLE,get backToLogin => 'Retour à la connexion';
lib\l10n\app_localizations_fr.dart,72,Envoyer à nouveau,UI_VISIBLE,ng get sendAgain => 'Envoyer à nouveau';
lib\l10n\app_localizations_fr.dart,75,Accès refusé,UI_VISIBLE,ccessDeniedTitle => 'Accès refusé';
lib\l10n\app_localizations_fr.dart,78,Accès réservé aux administrateurs,UI_VISIBLE,essDeniedMessage => 'Accès réservé aux administrateurs';
lib\l10n\app_localizations_fr.dart,81,Tableau de bord administrateur,UI_VISIBLE,inDashboardTitle => 'Tableau de bord administrateur';
lib\l10n\app_localizations_fr.dart,85,Mode lecture seule mis à jour avec succès,UI_VISIBLE,'Mode lecture seule mis à jour avec succès';
